@relation ../Data/13_accounts

@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
93 , 51 , 0 , 0 , 1 , 0 , 3189 , 0 , 819 , 1 , 172 , 2519 , 0 , 10 , 1 , 1000 , 0 , 0 , 27 , 0 , 0 , 2 , 70 , 0 , 9 , 80 , 1258 , 135 , 8427
18 , 19 , 0 , 1 , 0 , 0 , 287 , 0 , 688 , 0 , 92 , 876 , 3 , 152 , 0 , 192 , 0 , 9 , 93 , 0 , 8 , 1 , 2 , 7 , 124 , 68 , 36 , 0 , 1554
1 , 1 , 0 , 0 , 5 , 3 , 1032 , 0 , 1912 , 1 , 1245 , 48877 , 2 , 199 , 0 , 2100 , 0 , 0 , 2454 , 0 , 189 , 6 , 72 , 0 , 8 , 351 , 322 , 1 , 54015
50 , 27 , 0 , 1 , 0 , 1 , 1614 , 0 , 1058 , 3 , 55 , 1432 , 1 , 88 , 0 , 293 , 0 , 1 , 196 , 0 , 32 , 6 , 2 , 12 , 41 , 11 , 117 , 0 , 3534
0 , 2 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4
0 , 16 , 0 , 0 , 0 , 0 , 485 , 0 , 497 , 2 , 39 , 450 , 0 , 1 , 0 , 62 , 0 , 0 , 1 , 0 , 0 , 0 , 9 , 0 , 1 , 4 , 102 , 0 , 1153
0 , 4 , 0 , 0 , 0 , 0 , 14 , 0 , 1 , 0 , 11 , 34 , 0 , 0 , 0 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 7 , 0 , 72
0 , 1 , 0 , 0 , 0 , 0 , 10 , 0 , 74 , 0 , 0 , 12 , 0 , 0 , 0 , 31 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 15 , 0 , 69
0 , 5 , 0 , 0 , 0 , 0 , 54 , 0 , 1 , 0 , 3 , 56 , 0 , 1 , 0 , 23 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 5 , 0 , 141
0 , 2 , 0 , 0 , 0 , 0 , 938 , 0 , 612 , 3 , 298 , 2180 , 0 , 5 , 0 , 200 , 0 , 0 , 89 , 0 , 1 , 1 , 9 , 0 , 4 , 32 , 993 , 2 , 4656
0 , 32 , 0 , 0 , 0 , 0 , 26 , 0 , 576 , 1 , 81 , 497 , 0 , 8 , 0 , 22 , 0 , 0 , 33 , 0 , 3 , 0 , 50 , 0 , 5 , 1 , 45 , 2 , 725
184 , 18 , 0 , 4 , 0 , 31 , 3701 , 0 , 446 , 23 , 852 , 11943 , 3 , 160 , 0 , 1670 , 0 , 3 , 430 , 0 , 52 , 115 , 5561 , 2 , 96 , 439 , 1043 , 1810 , 27188
0 , 1 , 0 , 0 , 0 , 0 , 7 , 0 , 808 , 0 , 41 , 38 , 0 , 1 , 0 , 6 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 92
0 , 14 , 0 , 1 , 0 , 0 , 658 , 0 , 125 , 0 , 160 , 436 , 0 , 112 , 0 , 267 , 0 , 4 , 24 , 0 , 3 , 0 , 0 , 7 , 97 , 8 , 97 , 0 , 1626
3 , 22 , 0 , 0 , 0 , 0 , 326 , 0 , 721 , 1 , 32 , 461 , 14 , 168 , 0 , 287 , 0 , 6 , 50 , 0 , 22 , 0 , 0 , 4 , 122 , 9 , 76 , 0 , 1192
4 , 20 , 0 , 0 , 0 , 1 , 662 , 0 , 811 , 3 , 285 , 486 , 0 , 17 , 1 , 782 , 0 , 2 , 23 , 0 , 3 , 2 , 61 , 0 , 11 , 36 , 252 , 6 , 2576
11 , 38 , 0 , 0 , 0 , 13 , 2543 , 0 , 1004 , 6 , 1922 , 7792 , 6 , 163 , 0 , 1980 , 1 , 9 , 237 , 0 , 28 , 20 , 334 , 0 , 120 , 238 , 77 , 286 , 15212
0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 154 , 0 , 0 , 6 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 15
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 247 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 17 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 29 , 0 , 3 , 0 , 242 , 1443 , 1 , 1178 , 6 , 5859 , 8204 , 3 , 174 , 0 , 2494 , 14 , 8 , 925 , 0 , 70 , 865 , 718 , 0 , 89 , 2124 , 679 , 314 , 22962
1 , 42 , 0 , 0 , 0 , 0 , 36 , 0 , 249 , 3 , 12 , 52 , 0 , 8 , 0 , 31 , 0 , 0 , 4 , 0 , 2 , 1 , 12 , 0 , 6 , 12 , 9 , 0 , 168
22 , 27 , 0 , 2 , 0 , 0 , 1813 , 0 , 271 , 20 , 324 , 2798 , 0 , 167 , 0 , 651 , 2 , 14 , 67 , 0 , 32 , 3 , 9 , 4 , 115 , 37 , 185 , 5 , 5847
0 , 1 , 0 , 0 , 0 , 0 , 10 , 0 , 1 , 0 , 0 , 24 , 0 , 0 , 0 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 30 , 0 , 76
0 , 70 , 0 , 0 , 0 , 0 , 3 , 0 , 260 , 15 , 2 , 325 , 0 , 0 , 0 , 4 , 0 , 0 , 3 , 0 , 0 , 0 , 16 , 0 , 0 , 0 , 8 , 0 , 373
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
25 , 16 , 0 , 0 , 0 , 0 , 973 , 0 , 183 , 0 , 326 , 1906 , 2 , 21 , 0 , 1339 , 0 , 3 , 193 , 0 , 3 , 1 , 35 , 1 , 12 , 15 , 165 , 133 , 4893
3 , 44 , 0 , 0 , 0 , 0 , 1431 , 0 , 349 , 32 , 97 , 1217 , 0 , 93 , 0 , 904 , 0 , 0 , 552 , 0 , 5 , 1 , 7 , 0 , 88 , 148 , 151 , 26 , 4014
0 , 3 , 0 , 0 , 1 , 17 , 183 , 0 , 1313 , 144 , 1741 , 7659 , 0 , 22 , 0 , 1451 , 0 , 0 , 254 , 0 , 18 , 24 , 127 , 0 , 4 , 131 , 1073 , 126 , 12677
0 , 2 , 0 , 2 , 0 , 0 , 82 , 1 , 966 , 0 , 174 , 461 , 2 , 88 , 0 , 114 , 0 , 11 , 79 , 0 , 22 , 0 , 0 , 1 , 49 , 19 , 4 , 0 , 854
0 , 27 , 0 , 0 , 0 , 0 , 330 , 0 , 276 , 43 , 223 , 37550 , 4 , 73 , 0 , 350 , 0 , 0 , 54 , 0 , 0 , 1 , 62 , 0 , 69 , 82 , 288 , 28 , 38957
2 , 13 , 0 , 0 , 0 , 0 , 5391 , 0 , 164 , 4 , 138 , 5465 , 0 , 29 , 0 , 711 , 0 , 0 , 25 , 0 , 4 , 15 , 37 , 1 , 24 , 6 , 281 , 5 , 12053
1 , 25 , 3 , 0 , 0 , 272 , 1186 , 0 , 1043 , 173 , 2470 , 5692 , 3 , 138 , 0 , 1445 , 283 , 6 , 189 , 0 , 70 , 795 , 2080 , 0 , 59 , 487 , 1326 , 333 , 16545
0 , 1 , 0 , 0 , 0 , 0 , 7 , 0 , 168 , 0 , 1 , 4 , 0 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 18
2 , 175 , 0 , 0 , 0 , 0 , 370 , 0 , 33 , 0 , 35 , 108 , 1 , 1 , 0 , 156 , 0 , 0 , 2 , 0 , 0 , 0 , 25 , 0 , 0 , 22 , 61 , 137 , 914
0 , 23 , 0 , 0 , 0 , 1 , 1462 , 0 , 844 , 2 , 260 , 3098 , 0 , 13 , 0 , 476 , 0 , 0 , 123 , 0 , 0 , 180 , 7 , 0 , 13 , 119 , 357 , 26 , 5988
0 , 20 , 1 , 1 , 0 , 1 , 430 , 0 , 661 , 138 , 2282 , 8413 , 2 , 128 , 0 , 521 , 56 , 4 , 1243 , 0 , 63 , 184 , 462 , 0 , 58 , 46 , 225 , 25 , 12784
2 , 3 , 0 , 0 , 0 , 0 , 1907 , 0 , 818 , 4 , 976 , 4468 , 1 , 103 , 0 , 1152 , 0 , 2 , 31 , 0 , 3 , 0 , 25 , 0 , 97 , 456 , 40 , 1 , 9029
0 , 21 , 0 , 0 , 0 , 0 , 0 , 0 , 78 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
6 , 48 , 0 , 0 , 0 , 0 , 2944 , 0 , 622 , 607 , 420 , 3286 , 2 , 125 , 0 , 630 , 0 , 4 , 56 , 0 , 36 , 7 , 7 , 2 , 81 , 11 , 309 , 0 , 8221
11 , 13 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 3 , 0 , 0 , 0 , 0 , 632 , 0 , 258 , 8 , 207 , 900 , 0 , 29 , 0 , 126 , 0 , 1 , 28 , 0 , 2 , 2 , 25 , 0 , 26 , 4 , 971 , 26 , 2901
8 , 18 , 0 , 0 , 0 , 0 , 341 , 0 , 105 , 7 , 93 , 422 , 3 , 32 , 1 , 279 , 0 , 2 , 11 , 0 , 4 , 0 , 26 , 1 , 21 , 33 , 162 , 17 , 1380
3 , 38 , 0 , 0 , 0 , 0 , 1069 , 0 , 417 , 95 , 90 , 1541 , 0 , 64 , 0 , 425 , 2 , 2 , 26 , 0 , 11 , 3 , 15 , 0 , 51 , 27 , 77 , 6 , 3350
271 , 194 , 0 , 0 , 0 , 0 , 4379 , 0 , 1083 , 14 , 644 , 5937 , 0 , 26 , 0 , 3857 , 2 , 0 , 104 , 0 , 2 , 3 , 234 , 0 , 24 , 996 , 391 , 94 , 16551
0 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 282 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 14 , 0 , 2 , 0 , 1 , 207 , 1 , 2095 , 0 , 60 , 1089 , 0 , 17 , 1 , 104 , 0 , 0 , 43 , 0 , 11 , 14 , 28 , 0 , 2 , 21 , 131 , 7 , 1662
6 , 14 , 0 , 0 , 0 , 0 , 0 , 0 , 42 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
9 , 32 , 0 , 0 , 0 , 0 , 1532 , 0 , 604 , 0 , 77 , 1118 , 0 , 177 , 0 , 786 , 0 , 0 , 31 , 0 , 8 , 1 , 10 , 4 , 165 , 31 , 142 , 1 , 3698
0 , 2 , 0 , 0 , 1 , 233 , 1492 , 0 , 473 , 3 , 899 , 1597 , 6 , 84 , 0 , 293 , 0 , 2 , 5 , 0 , 7 , 20 , 2 , 5 , 64 , 16 , 92 , 4 , 4652
0 , 26 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
2 , 61 , 0 , 0 , 0 , 0 , 0 , 0 , 1087 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
1 , 15 , 0 , 0 , 0 , 0 , 66 , 0 , 1466 , 2 , 61 , 2130 , 2 , 32 , 0 , 52 , 0 , 1 , 339 , 0 , 21 , 38 , 11 , 0 , 8 , 0 , 122 , 4 , 2486
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1137 , 0 , 1 , 309 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 318
1 , 5 , 0 , 0 , 0 , 0 , 58 , 0 , 9 , 0 , 0 , 44 , 0 , 0 , 0 , 15 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 86 , 0 , 206
0 , 1 , 0 , 1 , 0 , 0 , 302 , 0 , 416 , 0 , 99 , 506 , 0 , 62 , 0 , 149 , 0 , 3 , 38 , 0 , 3 , 0 , 24 , 1 , 54 , 88 , 17 , 10 , 1195
3 , 108 , 0 , 0 , 0 , 136 , 4961 , 0 , 1409 , 21 , 1369 , 2969 , 0 , 1 , 0 , 1405 , 62 , 0 , 758 , 0 , 0 , 5 , 693 , 0 , 1 , 396 , 638 , 198 , 12853
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 206 , 0 , 0 , 1 , 0 , 0 , 0 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6
112 , 629 , 0 , 0 , 0 , 0 , 4148 , 0 , 186 , 670 , 99 , 1979 , 7 , 121 , 0 , 2648 , 0 , 4 , 81 , 0 , 30 , 4 , 174 , 10 , 70 , 128 , 1395 , 8 , 11253
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 15 , 0 , 0 , 0 , 0 , 111 , 0 , 394 , 0 , 15 , 128 , 0 , 0 , 0 , 20 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 165 , 0 , 439
49 , 36 , 0 , 0 , 0 , 0 , 1187 , 0 , 560 , 24 , 401 , 797 , 1 , 52 , 0 , 1144 , 0 , 4 , 83 , 0 , 13 , 3 , 5 , 0 , 34 , 500 , 70 , 96 , 4227
1 , 8 , 0 , 0 , 0 , 2 , 39 , 0 , 235 , 1 , 62 , 156 , 0 , 5 , 0 , 19 , 1 , 2 , 16 , 0 , 3 , 5 , 19 , 0 , 0 , 4 , 40 , 6 , 354
0 , 6 , 0 , 0 , 0 , 0 , 27 , 0 , 513 , 0 , 30 , 182 , 0 , 0 , 0 , 34 , 0 , 0 , 4 , 0 , 0 , 0 , 3 , 0 , 0 , 12 , 52 , 0 , 340
9 , 31 , 0 , 0 , 0 , 0 , 497 , 0 , 331 , 1 , 671 , 1960 , 2 , 70 , 0 , 546 , 0 , 6 , 58 , 0 , 11 , 0 , 2 , 5 , 46 , 44 , 7 , 0 , 3728
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 12 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 18 , 0 , 0 , 0 , 0 , 315 , 0 , 375 , 0 , 193 , 245 , 0 , 2 , 0 , 136 , 0 , 0 , 2 , 0 , 2 , 0 , 1 , 0 , 0 , 37 , 243 , 0 , 1170
0 , 1 , 0 , 0 , 2 , 11 , 8865 , 0 , 690 , 1205 , 4619 , 22900 , 6 , 197 , 0 , 2848 , 1 , 15 , 5638 , 0 , 3 , 87 , 839 , 10 , 163 , 169 , 252 , 164 , 41962
0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 14 , 0 , 0 , 1 , 1 , 398 , 0 , 45 , 383 , 1 , 242 , 0 , 0 , 0 , 45 , 0 , 0 , 15 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 163 , 0 , 1236
0 , 11 , 0 , 0 , 0 , 0 , 11 , 0 , 818 , 0 , 14 , 78 , 0 , 0 , 0 , 18 , 0 , 0 , 2 , 0 , 0 , 0 , 12 , 0 , 0 , 0 , 2 , 7 , 142
10 , 40 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
2 , 16 , 0 , 0 , 1 , 0 , 1158 , 0 , 181 , 1 , 46 , 1313 , 1 , 62 , 0 , 185 , 0 , 5 , 3 , 0 , 14 , 0 , 13 , 1 , 41 , 4 , 49 , 1 , 2771
0 , 1 , 0 , 0 , 0 , 0 , 264 , 0 , 870 , 1 , 166 , 293 , 1 , 27 , 0 , 62 , 0 , 1 , 10 , 0 , 12 , 0 , 7 , 0 , 13 , 11 , 37 , 0 , 841
20 , 78 , 0 , 1 , 0 , 0 , 163 , 0 , 248 , 0 , 12 , 29 , 0 , 136 , 0 , 175 , 0 , 7 , 32 , 0 , 8 , 0 , 3 , 0 , 120 , 24 , 31 , 0 , 437
2 , 10 , 0 , 0 , 0 , 0 , 174 , 0 , 75 , 4 , 15 , 134 , 0 , 2 , 0 , 48 , 1 , 0 , 2 , 0 , 2 , 0 , 0 , 0 , 0 , 1 , 8 , 0 , 385
33 , 2 , 0 , 0 , 0 , 0 , 326 , 0 , 1114 , 0 , 185 , 1653 , 16 , 72 , 5 , 1166 , 0 , 6 , 122 , 0 , 19 , 0 , 0 , 0 , 26 , 92 , 180 , 0 , 3602
0 , 2 , 0 , 0 , 0 , 569 , 1478 , 0 , 1261 , 12574 , 2699 , 10696 , 0 , 45 , 1 , 362 , 626 , 1 , 615 , 0 , 5 , 187 , 172 , 0 , 38 , 308 , 571 , 167 , 30409
0 , 1 , 0 , 0 , 0 , 0 , 14 , 0 , 219 , 92 , 6 , 1529 , 0 , 0 , 0 , 9 , 0 , 0 , 31 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1651
0 , 7 , 0 , 0 , 0 , 0 , 83 , 0 , 702 , 0 , 28 , 1460 , 1 , 44 , 0 , 115 , 0 , 3 , 10 , 0 , 5 , 6 , 1 , 1 , 34 , 2 , 234 , 0 , 1929
0 , 1 , 0 , 1 , 0 , 0 , 194 , 0 , 1106 , 76 , 228 , 5922 , 3 , 135 , 0 , 1592 , 0 , 27 , 816 , 0 , 68 , 33 , 377 , 0 , 36 , 157 , 207 , 10 , 8796
0 , 4 , 0 , 0 , 0 , 5 , 42 , 0 , 653 , 2 , 41 , 86 , 1 , 39 , 0 , 34 , 0 , 6 , 25 , 0 , 8 , 4 , 0 , 3 , 21 , 7 , 21 , 0 , 242
0 , 1 , 0 , 0 , 0 , 1 , 98 , 0 , 762 , 90 , 157 , 1704 , 1 , 7 , 0 , 60 , 2 , 0 , 59 , 0 , 0 , 5 , 151 , 0 , 6 , 0 , 15 , 19 , 2302
1 , 8 , 0 , 2 , 0 , 2 , 2452 , 0 , 1054 , 6 , 169 , 2913 , 11 , 175 , 0 , 1974 , 1 , 21 , 10 , 0 , 83 , 3 , 8 , 1 , 57 , 72 , 119 , 13 , 7732
1 , 2 , 0 , 0 , 0 , 0 , 754 , 0 , 1033 , 0 , 1902 , 1595 , 0 , 21 , 0 , 268 , 0 , 1 , 6 , 0 , 0 , 0 , 0 , 0 , 20 , 103 , 25 , 6 , 4653
0 , 20 , 0 , 0 , 0 , 0 , 237 , 0 , 78 , 0 , 33 , 105 , 0 , 2 , 0 , 9 , 1 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 1 , 1 , 41 , 0 , 427
11 , 13 , 0 , 0 , 0 , 1 , 2024 , 0 , 261 , 0 , 231 , 3959 , 0 , 7 , 0 , 290 , 0 , 0 , 32 , 0 , 0 , 0 , 2 , 0 , 7 , 62 , 218 , 3 , 6790
57 , 40 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 3 , 0 , 0 , 0 , 0 , 16 , 0 , 68 , 0 , 19 , 49 , 0 , 0 , 0 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 27 , 0 , 115
0 , 1 , 0 , 0 , 0 , 0 , 156 , 0 , 24 , 0 , 21 , 343 , 0 , 0 , 0 , 53 , 0 , 0 , 4 , 0 , 0 , 0 , 9 , 0 , 0 , 2 , 20 , 0 , 604
12 , 34 , 0 , 0 , 1 , 4 , 758 , 0 , 1088 , 1 , 260 , 1965 , 1 , 24 , 0 , 1441 , 0 , 2 , 55 , 0 , 2 , 37 , 6 , 0 , 19 , 258 , 431 , 14 , 5176
16 , 24 , 0 , 2 , 0 , 0 , 943 , 1 , 2489 , 2 , 797 , 1298 , 4 , 105 , 0 , 7309 , 2 , 12 , 20 , 0 , 23 , 8 , 9 , 4 , 59 , 1091 , 148 , 10 , 11617
0 , 15 , 0 , 1 , 0 , 0 , 354 , 0 , 425 , 0 , 17 , 204 , 3 , 109 , 0 , 97 , 0 , 6 , 2 , 0 , 13 , 0 , 0 , 13 , 73 , 1 , 253 , 0 , 926
0 , 6 , 0 , 0 , 0 , 0 , 14 , 0 , 9 , 0 , 21 , 47 , 0 , 7 , 0 , 33 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 5 , 0 , 17 , 0 , 132
0 , 2 , 0 , 0 , 0 , 0 , 42 , 0 , 1232 , 8 , 137 , 2315 , 0 , 0 , 0 , 7 , 0 , 0 , 425 , 0 , 0 , 9 , 135 , 0 , 0 , 0 , 53 , 10 , 2716
0 , 54 , 0 , 0 , 0 , 0 , 1428 , 0 , 233 , 2 , 73 , 1676 , 3 , 172 , 0 , 350 , 0 , 4 , 275 , 0 , 8 , 1 , 1 , 7 , 150 , 6 , 26 , 2 , 3565
38 , 3 , 0 , 0 , 1 , 6 , 8432 , 0 , 1343 , 922 , 2844 , 57878 , 0 , 167 , 0 , 15691 , 3 , 0 , 1821 , 0 , 17 , 577 , 588 , 1 , 149 , 248 , 1986 , 152 , 89328
2 , 1 , 0 , 0 , 0 , 8 , 1084 , 0 , 702 , 24 , 5608 , 2395 , 0 , 18 , 0 , 1672 , 0 , 0 , 16 , 1 , 2 , 233 , 279 , 0 , 16 , 1070 , 381 , 96 , 12850
52 , 1 , 0 , 0 , 0 , 0 , 615 , 0 , 186 , 2 , 20 , 1144 , 4 , 94 , 0 , 313 , 1 , 2 , 7 , 1 , 11 , 0 , 31 , 0 , 77 , 22 , 329 , 27 , 2504
23 , 2 , 0 , 1 , 0 , 5 , 186 , 0 , 498 , 11 , 217 , 1525 , 10 , 191 , 0 , 535 , 0 , 13 , 65 , 1 , 52 , 5 , 43 , 5 , 110 , 44 , 9 , 21 , 2601
77 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 293 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 22 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
59 , 9 , 0 , 0 , 0 , 0 , 546 , 0 , 252 , 12 , 202 , 989 , 0 , 21 , 0 , 663 , 0 , 0 , 25 , 1 , 3 , 2 , 39 , 0 , 18 , 73 , 170 , 7 , 2703
0 , 1 , 0 , 0 , 0 , 0 , 33 , 0 , 77 , 0 , 8 , 25 , 0 , 14 , 1 , 13 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 1 , 8 , 0 , 66 , 0 , 145
0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 342 , 1 , 5 , 34 , 0 , 0 , 0 , 2 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 8 , 0 , 52
0 , 1 , 0 , 0 , 0 , 0 , 15 , 0 , 664 , 0 , 8 , 22 , 0 , 1 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 49
0 , 1 , 0 , 0 , 0 , 0 , 308 , 0 , 347 , 7 , 46 , 525 , 2 , 194 , 0 , 88 , 0 , 3 , 38 , 0 , 19 , 0 , 3 , 10 , 160 , 1 , 21 , 0 , 999
0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 634 , 0 , 14 , 9 , 0 , 0 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 41
0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 98 , 0 , 0 , 1 , 0 , 0 , 0 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 5 , 0 , 11
0 , 2 , 0 , 0 , 0 , 1 , 338 , 0 , 296 , 0 , 303 , 616 , 0 , 6 , 0 , 166 , 0 , 0 , 14 , 0 , 5 , 0 , 5 , 0 , 1 , 291 , 34 , 7 , 1761
0 , 1 , 0 , 1 , 1 , 2 , 131 , 0 , 673 , 0 , 42 , 488 , 0 , 161 , 2 , 259 , 0 , 2 , 118 , 1 , 26 , 18 , 1 , 4 , 126 , 11 , 63 , 0 , 1016
21 , 1 , 0 , 0 , 0 , 0 , 294 , 0 , 412 , 0 , 250 , 2212 , 0 , 61 , 0 , 277 , 0 , 3 , 67 , 0 , 11 , 3 , 8 , 0 , 47 , 2 , 3 , 0 , 3049
0 , 1 , 0 , 0 , 0 , 0 , 7 , 0 , 49 , 0 , 5 , 48 , 2 , 49 , 0 , 12 , 0 , 0 , 4 , 0 , 11 , 0 , 0 , 0 , 36 , 0 , 2 , 0 , 74
0 , 1 , 0 , 0 , 0 , 0 , 66 , 0 , 845 , 2 , 214 , 4273 , 0 , 57 , 0 , 83 , 0 , 3 , 124 , 0 , 11 , 31 , 32 , 0 , 43 , 4 , 203 , 9 , 4917
0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3
0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 17 , 0 , 4 , 20 , 0 , 2 , 0 , 7 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 34
